,zip,geoid,res_ratio,bus_ratio,oth_ratio,tot_ratio,city,state
9947,59463,24500,1.0,1.0,1.0,1.0,MONARCH,MT
9948,59464,99999,1.0,1.0,1.0,1.0,MOORE,MT
9949,59465,24500,1.0,1.0,1.0,1.0,NEIHART,MT
9950,59466,99999,1.0,1.0,1.0,1.0,OILMONT,MT
9951,59467,99999,1.0,0.0,1.0,1.0,PENDROY,MT
9952,59087,99999,1.0,1.0,1.0,1.0,WINNETT,MT
9953,59088,13740,1.0,1.0,1.0,1.0,WORDEN,MT
9954,59089,99999,1.0,0.0,1.0,1.0,WYOLA,MT
9955,59469,99999,1.0,1.0,1.0,1.0,RAYNESFORD,MT
9956,59471,99999,1.0,1.0,1.0,1.0,ROY,MT
9957,59472,24500,1.0,1.0,1.0,1.0,SAND COULEE,MT
9958,59474,99999,1.0,1.0,1.0,1.0,SHELBY,MT
9959,59477,24500,1.0,0.0,1.0,1.0,SIMMS,MT
9960,59479,99999,1.0,1.0,1.0,1.0,STANFORD,MT
9961,59480,24500,1.0,1.0,1.0,1.0,STOCKETT,MT
9962,59482,99999,1.0,1.0,1.0,1.0,SUNBURST,MT
9963,59483,24500,1.0,1.0,1.0,1.0,SUN RIVER,MT
9964,59484,99999,1.0,1.0,1.0,1.0,SWEET GRASS,MT
9965,59485,24500,1.0,1.0,1.0,1.0,ULM,MT
9966,59486,99999,1.0,0.0,1.0,1.0,VALIER,MT
9967,59489,99999,1.0,0.0,1.0,1.0,WINIFRED,MT
9968,59501,99999,1.0,1.0,1.0,1.0,HAVRE,MT
9969,59520,99999,1.0,1.0,1.0,1.0,BIG SANDY,MT
9970,59521,99999,1.0,1.0,1.0,1.0,BOX ELDER,MT
9971,59522,99999,1.0,1.0,1.0,1.0,CHESTER,MT
9972,59523,99999,1.0,1.0,1.0,1.0,CHINOOK,MT
9973,59524,99999,1.0,1.0,1.0,1.0,DODSON,MT
9974,59525,99999,1.0,0.0,1.0,1.0,GILDFORD,MT
9975,59526,99999,1.0,1.0,1.0,1.0,HARLEM,MT
9976,59527,99999,1.0,1.0,1.0,1.0,HAYS,MT
9977,59528,99999,1.0,1.0,1.0,1.0,HINGHAM,MT
9978,59529,99999,1.0,1.0,1.0,1.0,HOGELAND,MT
9979,59530,99999,1.0,1.0,1.0,1.0,INVERNESS,MT
9980,59531,99999,1.0,1.0,1.0,1.0,JOPLIN,MT
9981,59532,99999,1.0,0.0,1.0,1.0,KREMLIN,MT
9982,59535,99999,1.0,1.0,1.0,1.0,LLOYD,MT
9983,59537,99999,1.0,1.0,1.0,1.0,LORING,MT
9984,59538,99999,1.0,1.0,1.0,1.0,MALTA,MT
9985,59540,99999,1.0,1.0,1.0,1.0,RUDYARD,MT
9986,59542,99999,1.0,1.0,1.0,1.0,TURNER,MT
9987,59544,99999,1.0,1.0,1.0,1.0,WHITEWATER,MT
9988,59545,99999,1.0,0.0,1.0,1.0,WHITLASH,MT
9989,59546,99999,1.0,1.0,1.0,1.0,ZORTMAN,MT
9990,59547,99999,1.0,0.0,1.0,1.0,ZURICH,MT
9991,59601,25740,1.0,1.0,1.0,1.0,HELENA,MT
9992,59602,25740,1.0,1.0,1.0,1.0,HELENA,MT
9993,59604,25740,1.0,1.0,1.0,1.0,HELENA,MT
9994,59620,25740,0.0,0.0,1.0,1.0,HELENA,MT
9995,59623,25740,0.0,1.0,0.0,1.0,HELENA,MT
9996,59624,25740,1.0,1.0,1.0,1.0,HELENA,MT
9997,59625,25740,1.0,1.0,1.0,1.0,HELENA,MT
9998,59626,25740,0.0,1.0,1.0,1.0,HELENA,MT
9999,59631,25740,1.0,1.0,1.0,1.0,BASIN,MT
10000,59632,25740,1.0,1.0,1.0,1.0,BOULDER,MT
10001,59633,25740,1.0,1.0,0.0,1.0,CANYON CREEK,MT
10002,59634,25740,1.0,1.0,1.0,1.0,CLANCY,MT
10003,59636,25740,1.0,0.0,1.0,1.0,FORT HARRISON,MT
10004,59638,25740,1.0,0.0,1.0,1.0,JEFFERSON CITY,MT
10005,59639,25740,1.0,1.0,1.0,1.0,LINCOLN,MT
10006,59640,25740,1.0,1.0,1.0,1.0,MARYSVILLE,MT
10007,59641,99999,1.0,0.0,1.0,1.0,RADERSBURG,MT
10008,59642,99999,1.0,1.0,1.0,1.0,RINGLING,MT
10009,59643,99999,1.0,1.0,1.0,1.0,TOSTON,MT
10010,59644,99999,1.0,1.0,1.0,1.0,TOWNSEND,MT
10011,59645,99999,1.0,1.0,1.0,1.0,WHITE SULPHUR SPRINGS,MT
10012,59647,99999,1.0,1.0,1.0,1.0,WINSTON,MT
10013,59648,25740,1.0,1.0,1.0,1.0,WOLF CREEK,MT
10014,59441,99999,1.0,1.0,0.0,1.0,FOREST GROVE,MT
10015,59442,99999,1.0,1.0,1.0,1.0,FORT BENTON,MT
10016,59702,15580,1.0,1.0,1.0,1.0,BUTTE,MT
10017,59703,15580,1.0,1.0,1.0,1.0,BUTTE,MT
10018,59710,99999,1.0,0.0,1.0,1.0,ALDER,MT
10019,59713,99999,1.0,0.0,1.0,1.0,AVON,MT
10020,59714,14580,1.0,1.0,1.0,1.0,BELGRADE,MT
10021,59719,14580,1.0,1.0,1.0,1.0,BOZEMAN,MT
10022,59720,99999,1.0,1.0,1.0,1.0,CAMERON,MT
10023,59722,99999,1.0,1.0,1.0,1.0,DEER LODGE,MT
10024,59724,99999,1.0,0.0,1.0,1.0,DELL,MT
10025,59725,99999,1.0,1.0,1.0,1.0,DILLON,MT
10026,59730,14580,1.0,1.0,1.0,1.0,GALLATIN GATEWAY,MT
10027,59731,99999,1.0,1.0,1.0,1.0,GARRISON,MT
10028,59732,99999,1.0,0.0,1.0,1.0,GLEN,MT
10029,59733,99999,1.0,1.0,0.0,1.0,GOLD CREEK,MT
10030,59735,99999,1.0,0.0,1.0,1.0,HARRISON,MT
10031,59736,99999,1.0,0.0,1.0,1.0,JACKSON,MT
10032,59739,99999,1.0,1.0,1.0,1.0,LIMA,MT
10033,59740,99999,1.0,0.0,1.0,1.0,MC ALLISTER,MT
10034,59743,15580,1.0,0.0,1.0,1.0,MELROSE,MT
10035,59745,99999,1.0,0.0,1.0,1.0,NORRIS,MT
10036,59746,99999,1.0,1.0,1.0,1.0,POLARIS,MT
10037,59747,99999,1.0,0.0,1.0,1.0,PONY,MT
10038,59748,15580,1.0,0.0,1.0,1.0,RAMSAY,MT
10039,59749,99999,1.0,1.0,1.0,1.0,SHERIDAN,MT
10040,59750,15580,1.0,1.0,1.0,1.0,BUTTE,MT
10041,59751,99999,1.0,1.0,0.0,1.0,SILVER STAR,MT
10042,59717,14580,0.0,1.0,0.0,1.0,BOZEMAN,MT
10043,59728,99999,1.0,1.0,1.0,1.0,ELLISTON,MT
10044,59754,99999,1.0,1.0,1.0,1.0,TWIN BRIDGES,MT
10045,59755,99999,1.0,0.0,1.0,1.0,VIRGINIA CITY,MT
10046,59756,99999,1.0,0.0,1.0,1.0,WARM SPRINGS,MT
10047,59758,14580,1.0,1.0,1.0,1.0,WEST YELLOWSTONE,MT
10048,59760,14580,1.0,0.0,1.0,1.0,WILLOW CREEK,MT
10049,59761,99999,1.0,0.0,1.0,1.0,WISDOM,MT
10050,59771,14580,1.0,1.0,1.0,1.0,BOZEMAN,MT
10051,59772,14580,1.0,1.0,1.0,1.0,BOZEMAN,MT
10052,59801,33540,1.0,1.0,1.0,1.0,MISSOULA,MT
10053,59802,33540,1.0,1.0,1.0,1.0,MISSOULA,MT
10054,59803,33540,1.0,1.0,1.0,1.0,MISSOULA,MT
10055,59804,33540,1.0,1.0,1.0,1.0,MISSOULA,MT
10056,59806,33540,1.0,1.0,1.0,1.0,MISSOULA,MT
10057,59807,33540,1.0,1.0,1.0,1.0,MISSOULA,MT
10058,59808,33540,1.0,1.0,1.0,1.0,MISSOULA,MT
10059,59812,33540,0.0,1.0,1.0,1.0,MISSOULA,MT
10060,59823,33540,1.0,1.0,1.0,1.0,BONNER,MT
10061,59824,99999,1.0,1.0,1.0,1.0,CHARLO,MT
10062,59827,99999,1.0,1.0,1.0,1.0,CONNER,MT
10063,59828,99999,1.0,1.0,1.0,1.0,CORVALLIS,MT
10064,59829,99999,1.0,1.0,1.0,1.0,DARBY,MT
10065,59830,99999,1.0,1.0,0.0,1.0,DE BORGIA,MT
10066,59831,99999,1.0,1.0,1.0,1.0,DIXON,MT
10067,59832,99999,1.0,1.0,1.0,1.0,DRUMMOND,MT
10068,59834,33540,1.0,1.0,1.0,1.0,FRENCHTOWN,MT
10069,59835,99999,0.0,0.0,1.0,1.0,GRANTSDALE,MT
10070,59837,99999,1.0,1.0,1.0,1.0,HALL,MT
10071,59840,99999,1.0,1.0,1.0,1.0,HAMILTON,MT
10072,59841,99999,1.0,0.0,1.0,1.0,PINESDALE,MT
10073,59842,99999,1.0,0.0,0.0,1.0,HAUGAN,MT
10074,59843,99999,1.0,1.0,1.0,1.0,HELMVILLE,MT
10075,59844,99999,1.0,1.0,1.0,1.0,HERON,MT
10076,59926,28060,1.0,1.0,1.0,1.0,MARTIN CITY,MT
10077,59927,28060,1.0,0.0,1.0,1.0,OLNEY,MT
10078,59928,28060,1.0,1.0,1.0,1.0,POLEBRIDGE,MT
10079,59929,99999,1.0,1.0,1.0,1.0,PROCTOR,MT
10080,59930,99999,1.0,1.0,1.0,1.0,REXFORD,MT
10081,59931,99999,1.0,1.0,0.0,1.0,ROLLINS,MT
10082,59932,28060,1.0,1.0,1.0,1.0,SOMERS,MT
10083,59933,99999,1.0,0.0,1.0,1.0,STRYKER,MT
10084,59934,99999,1.0,0.0,1.0,1.0,TREGO,MT
10085,59935,99999,1.0,1.0,1.0,1.0,TROY,MT
10086,59936,28060,1.0,1.0,1.0,1.0,WEST GLACIER,MT
10087,59937,28060,1.0,1.0,1.0,1.0,WHITEFISH,MT
10088,60002,16980,1.0,1.0,1.0,1.0,ANTIOCH,IL
10089,60004,16980,1.0,1.0,1.0,1.0,ARLINGTON HEIGHTS,IL
10090,60005,16980,1.0,1.0,1.0,1.0,ARLINGTON HEIGHTS,IL
10091,60006,16980,1.0,1.0,1.0,1.0,ARLINGTON HEIGHTS,IL
